gazetteer_name,gaode_map_item,place_type,match_status,visual_priority,occurrence_count,in_curated_checklist,primary_year,earliest_year,latest_year,year_list,year_count,time_type,year_source,time_anchor_note,lon,lat,coord_source,coord_status,coord_crs,coord_note,gaode_check_action,first_context,time_context,notes
城南街道,城南街道,admin_context,context,low,6,1,2004,2004,2020,2004;2005;2006;2009;2010;2014;2016;2017;2020,9,社区成立与城市更新,manual_anchor,2004年6月吴中区城南街道办事处成立,,,,missing,,,作为边界/方位参照，不一定在辖区内单独标注,智、勤劳双手，在新时代新征程中，牢记使命，不负韶华，做出新的贡献，书写新的篇章。中共苏州市吴中区城南街道宝带桥社区委员会书记苏州市吴中区城南街道宝带桥社区居民委员会主任21目录概述………………,2004年6月，吴中区城南街道办事处成立，境域隶属城南街道办事处。 || 2004年6月，吴中区城南街道办事处成立，境域隶属城南街道办事处。 || 2017年2月5日，吴中区城南街道党工委、街道办事处对境内阳光扶贫挂钩对象马建明、抗美援朝老兵戈洪福走访慰问。,
迎春路,迎春路,road,review,medium,6,1,2006,2006,2010,2006;2010,2,社区成立与城市更新,context_sentence,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,考核小组，对境内保洁员制定岗位责任制，进行长效管理。是月，吴中区公安分局城南交警中队在石湖东路、迎春路十字路口设置交通安全教育站。4月，宝带桥社区倡导境内百姓在清明期间通过网上祭祀、居家追思途径纪念,月月快餐店2006年3月开张，位于迎春路117-3号。 || 东盛宾馆2010年4月开张，位于迎春路117号。,
党群服务中心,党群服务中心,service_facility,review,medium,10,1,2008,1956,2020,1956;1964;2008;2017;2020,5,社区成立与城市更新,context_sentence,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,辉映水润姑苏”的文章，介绍大运河文化带的世界文化遗产——宝带桥。8月29日上午，宝带桥社区举行党群服务中心新楼竣工揭幕仪式。9月26日上午，吴中区人大常委会主任张炳华带领区人大常委会委员一行9人，在区教,2017年12月，设立了党群服务中心，对居民社会保障、困难救助、优生优育、法律咨询、妇幼维权等进行开放式、一站式服务。 || 一、社区党群服务中心2008年3月，宝带桥社区成立居民来访接待中心。 || 2017年2月，宝带桥社区设立党群服务中心大厅，面积200平方米，配有固定电话、计算机、复印机，设置公示栏、投诉箱，公开相关事项，并以台卡标明服务项目。,
宝带桥公园,宝带桥公园,park,matched,medium,4,1,2009,2012,2012,2012,1,社区成立与城市更新,manual_anchor,社区志记载宝带桥旁建起宝带桥公园,120.6547564,31.2614046,osm_wgs84_to_gcj02,fallback_coord,GCJ-02,OSM exact -> GCJ-02; 宝带桥公园,核对高德公园标签,州吴中经济开发区管理委员会授予宝带桥社区“2009年度社区管理先进单位”称号。8月，宝带桥旁建起宝带桥公园。1911月10日，经吴中区城南街道批复，宝带桥社区成立股份合作社。2011年1月，苏州市,2012年11月，建造宝带桥公园，移建廿五港。,
宝带桥南,宝带桥南,transport,matched,high,1,1,2011,1974,1991,1974;1991,2,社区成立与城市更新,manual_anchor,2011年配合轨交二号线和宝带桥南站设定,120.6481527,31.2498725,osm_wgs84_to_gcj02,fallback_coord,GCJ-02,OSM exact -> GCJ-02; 宝带桥南,核对高德地铁站标签,0月9日，国务院副总理、国家计委主任邹家华为苏南运河题词“整治苏南运河，繁荣国民经济”，并立碑于宝带桥南堍。是年，宝带桥入选中国世界语出版社出版的《水乡苏州》明信片图录。1996年5月至9月，境内进行,3.11金星北港河南砖、瓦1.313000181987.5停办新华并线厂1975.3宝带桥南棉纱加工、并线41980821996.11转制金星镜片厂1977.2泥和田土地庙北镜片3500151994.12停办金星塑料厂1977.6金星大会堂食品塑料包装袋1400201983.12停办新华织布厂1978.5宝带桥南编织民用布匹4500401992.2停办金星铸件厂1978.2泥和田铜、铁件2300151996.7停办王家浜砖瓦厂1980.8跃进河南砖、瓦1.511000171996.2停办宝带桥汽车改装厂1984.8宝带桥南汽车改装、修理83300131987.8停办吴县味美酱品厂1985.11苏嘉公路朱河店桥南萝卜干、酱油、蜜汁黄瓜等酱品88000402000.12停办吴县废铁镔铁厂1986.8苏嘉公路朱河店桥北加工镔铁152500131996.5停办长桥纸箱包装厂1987.3宝带桥南纸盒1506600502000.8转制星火化工涂料厂1990.5泥河田港东南角涂料5200071996.12停办振尹合成树脂化工厂1993.2胜利桥南582、336树脂1815000101996.12停办表4-191974—1991年宝带桥社区境域集体 || 983.12停办新华织布厂1978.5宝带桥南编织民用布匹4500401992.2停办金星铸件厂1978.2泥和田铜、铁件2300151996.7停办王家浜砖瓦厂1980.8跃进河南砖、瓦1.511000171996.2停办宝带桥汽车改装厂1984.8宝带桥南汽车改装、修理83300131987.8停办吴县味美酱品厂1985.11苏嘉公路朱河店桥南萝卜干、酱油、蜜汁黄瓜等酱品88000402000.12停办吴县废铁镔铁厂1986.8苏嘉公路朱河店桥北加工镔铁152500131996.5停办长桥纸箱包装厂1987.3宝带桥南纸盒1506600502000.8转制星火化工涂料厂1990.5泥河田港东南角涂料5200071996.12停办振尹合成树脂化工厂1993.2胜利桥南582、336树脂1815000101996.12停办表4-191,
宝带桥南站,宝带桥南站,transport,review,high,2,1,2011,,,,0,社区成立与城市更新,manual_anchor,2011年配合轨交二号线和宝带桥南站设定,120.6479509,31.2497800,osm_wgs84_to_gcj02,fallback_coord,GCJ-02,OSM fuzzy -> GCJ-02; 宝带桥南,与宝带桥南合并表达,位”称号。11月，陈新男当选吴中区第三届人民代表大会代表。是年，宝带桥社区配合轨交二号线的开设和宝带桥南站的设定，动员石湖东路两侧的10多家企业和4户居民迁移。2012年2月，宝带桥进行加固和环境整治，,,
老年活动中心,老年活动中心,service_facility,review,medium,5,1,2012,2012,2012,2012,1,社区成立与城市更新,context_sentence,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,碧波中学建成开学。是年，宝尹居民家家装上了高清数字电视。是年，宝南居委会投资建成下田社区医务室和老年活动中心，建筑面积540平方米。是年，朱塔浜南岸18户居民、塘里（澹台湖西岸）6户居民搬迁至钱家新村居民,2012年1月，在宝尹花园居民生活小区内建设休闲公园和老年活动中心。,
宝南花园,宝南花园,residential,review,medium,6,1,2013,2013,2017,2013;2017,2,社区成立与城市更新,context_sentence,,120.6453048,31.2514503,osm_wgs84_to_gcj02,fallback_coord,GCJ-02,OSM exact -> GCJ-02; 宝南花园,在高德矢量底图逐项核对同名或近名标签,等5个居民生活区。2013年3月，宝带桥·澹台湖景区综合整治，动迁下田村、小村2个居民生活区拟建宝南花园居民生活小区。2017年10月，宝南花园居民生活区奠基动工。一、王家浜（村）王家浜位于境域东南，,2013年3月，宝带桥·澹台湖景区综合整治，动迁下田村、小村2个居民生活区拟建宝南花园居民生活小区。 || 2017年10月，宝南花园居民生活区奠基动工。 || 原地规划拟建宝南花园居民小区，2017年10月，奠基动工。,
宝信工业坊,宝信工业坊,industry,review,medium,5,1,2015,2001,2017,2001;2017,2,运河文旅更新,manual_anchor,社区志记载宝信工业坊竣工,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,335.3平方米，建筑面积15153.48平方米）。是月，宝带桥社区投资1229万元建设的东湖“宝信工业坊”竣工（系7049平方米标准厂房一幢）。2015年1月，1100米的金家村河清淤污泥9000立方,境内宝尹、宝南两村抓住商机，在2001年12月后投资2758万元，建起了宝尹工业小区、宝信工业坊。 || 2017年12月，境内在宝信工业坊安装1台500千伏安变压器，宝带桥大厦安装2台2000千伏安变压器。,
碧波荡,碧波荡,water,review,medium,2,1,2015,2015,2015,2015,1,运河文旅更新,context_sentence,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,9.57续表第三章澹台湖·宝带桥境域的水以澹台湖为目，桥以宝带桥为脊。澹台湖绿水清萍，碧波荡漾，为春秋时期孔子弟子澹台灭明结庐修学之地；宝带桥建于唐代元和年间，横跨湖口，薄墩连拱。历代文人,录自2015年5月广陵书社《苏州诱惑》宝带桥凌波见匠心吴县文管及历经沧桑的宝带桥，像一条长龙踞卧于碧波荡漾的运河侧畔、澹台湖口，不仅肩负南北通衢，古来纤夫旅客深蒙其利，且造型精致，为祖国河山增妍添媚。,
宝带桥·澹台湖景区,宝带桥·澹台湖景区,scenic_area,review,medium,25,1,2016,1995,2020,1995;2004;2005;2010;2013;2016;2017;2020,8,运河文旅更新,manual_anchor,2016年9月2日景区一期项目竣工,120.6518419,31.2561265,synthetic_centroid,derived_coord,GCJ-02,以宝带桥与澹台湖坐标均值作为景区临时中心点，需人工复核,在高德矢量底图逐项核对同名或近名标签,…………75第二节宝带桥……………………………………………………………………………76第三节宝带桥·澹台湖景区……………………………………………………………80第四节诗词文选………………………………………,2016年，改建成宝带桥·澹台湖景区。 || 2013年3月18日，宝带桥社区根据吴中区建设“宝带桥·澹台湖景区综合整治”要求，对拆迁区域（下田、小村）357户居民实施上门通知动员。 || 8月20日，宝带桥·澹台湖景区综合整治第一期建设项目正式启动，2016年9月2日竣工。,
宝带桥商业大厦,宝带桥商业大厦,commercial,review,medium,3,1,2016,2014,2014,2014,1,运河文旅更新,manual_anchor,2016年12月宝带桥商业大厦竣工,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,治第一期建设项目正式启动，2016年9月2日竣工。12月18日，宝带桥社区投资4380万元建设的宝带桥商业大厦竣工（占地面积3335.3平方米，建筑面积15153.48平方米）。是月，宝带桥社区投资1229,2014年12月，投资4380万元，建起占地面积3335.3平方米、建筑面积15153.48平方米的宝带桥商业大厦，对外出租。,
下田港,下田港,waterway,review,medium,2,1,2017,2005,2020,2005;2017;2020,3,运河文旅更新,context_sentence,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,家文化公园——宝带桥·澹台湖核心展示园）位于苏州吴中区核心地带，东至吴东路，北至京杭大运河，西至下田港，南抵石湖东路，规划总面积为105万平方米（含水面），已建成的一期项目总面积为44万平方米（含水,录自2005年6月古吴轩出版社《苏州邮缘》，作者：周治华80第三节宝带桥·澹台湖景区一、概貌宝带桥·澹台湖景区（2020年更名为大运河国家文化公园——宝带桥·澹台湖核心展示园）位于苏州吴中区核心地带，东至吴东路，北至京杭大运河，西至下田港，南抵石湖东路，规划总面积为105万平方米（含水面），已建成的一期项目总面积为44万平方米（含水面）。 || 2017年1月，清淤800米长的下田港，清淤污泥7000立方米。,
兴福庵桥,兴福庵桥,bridge,review,medium,1,1,2017,1995,2017,1995;2017,2,运河文旅更新,context_sentence,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,桥、王家浜竹桥、馨欣桥、迎丰桥、梁家桥、跃进1号桥、跃进2号桥、胜利桥、红星桥、朱家桥、公路桥、兴福庵桥、潘家桥、牛桩浜桥、金家桥、新开河桥、外浜桥、钱家桥、朱塔浜水泥桥、朱塔浜木头桥、幸福桥、塘角桥,·澹台湖景区景观桥2017.12钢结构拱桥110318表5-41995—2017年宝带桥社区境域拆除旧桥、危桥统计表地址桥名拆除时间备注宝南东下田廿五基桥1995.10宝尹王家浜王家浜桥1996.1竹桥宝尹东南港馨欣桥1996.10宝尹泥河港迎丰桥1996.10宝尹泥河港梁家桥1996.10宝尹泥河港跃进1号桥1996.10宝尹泥河港跃进2号桥1996.10宝尹沿字港胜利桥1996.10宝尹西南港红星桥1996.10混凝土拱桥宝尹泥河田港朱家桥1996.10石拱桥宝带桥西侧公路桥1998.8多孔连翼公路桥宝南金家村兴福庵桥2001.1宝尹泥河田潘家桥2002.1宝尹牛桩浜牛桩浜桥2002.1石拱桥宝南金家村金家桥2002.3水泥石拱桥宝南金家村新开河桥2002.3宝南钱家村外浜桥2003.1170地址桥名拆除时间备注宝南钱家村钱家桥2003.1宝南朱塔浜水泥桥2004.2宝南朱塔浜木头桥2004.2宝南下田村幸福桥2015.2宝南下田村塘角桥2016.2宝南西下田竹头桥2017.2宝南下田村兴隆桥2017.2三、供电供水供电旧时，境内当地居民夜间照明靠火油灯、蜡烛，操办婚丧之事则租用汽灯。,
兴隆河,兴隆河,waterway,review,medium,3,1,2017,1968,2017,1968;2017,2,运河文旅更新,context_sentence,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,桥、下塔里桥、石湖东路公路桥、钱家桥、金家桥、8号不锈钢栏桥等桥梁；开拓疏通了钱家村河、黄家浜、兴隆河、金家村河、跃进河、澹台湖北运河、牛桩浜东港、金家河、金星内河、新华内河等河道，并对村庄进行旧房,第五章城市化建设168表5-21968—2017年宝带桥社区境域开拓、疏通河道统计表开拓时间河道名称长度/米备注1968.1钱家村河5001968.1黄家浜2501968.1兴隆河4001972.1金家村河20001974.8内河2条12501974.8内河2条12501976.1跃进河12001989.9澹台湖北运河1000为保护宝带桥开拓1996.3牛桩浜东港5002002.1金家河300与宝尹村牛桩浜衔接桥梁境域为水乡，旧时跨越河湖的桥梁除宝带桥之外，多为小桥，且是简陋木桥、竹桥。,
宝尹泥河港梁家桥,宝尹泥河港梁家桥,bridge,review,medium,1,1,2017,1995,2017,1995;2017,2,运河文旅更新,context_sentence,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,0宝尹王家浜王家浜桥1996.1竹桥宝尹东南港馨欣桥1996.10宝尹泥河港迎丰桥1996.10宝尹泥河港梁家桥1996.10宝尹泥河港跃进1号桥1996.10宝尹泥河港跃进2号桥1996.10宝尹沿字港胜利,2迎春南路钱家桥1995.10简支空心板梁4239.6迎春南路7号桥1998.3简支空心板梁1335.3迎春南路8号桥1998.3简支空心板梁1635.5宝丰路9号桥1998.4简支空心板梁1312迎春南路金家桥2003.3简支空心板梁13.138.9宝带桥·澹台湖景区景观桥2017.12钢结构拱桥110318表5-41995—2017年宝带桥社区境域拆除旧桥、危桥统计表地址桥名拆除时间备注宝南东下田廿五基桥1995.10宝尹王家浜王家浜桥1996.1竹桥宝尹东南港馨欣桥1996.10宝尹泥河港迎丰桥1996.10宝尹泥河港梁家桥1996.10宝尹泥河港跃进1号桥1996.10宝尹泥河港跃进2号桥1996.10宝尹沿字港胜利桥1996.10宝尹西南港红星桥1996.10混凝土拱桥宝尹泥河田港朱家桥1996.10石拱桥宝带桥西侧公路桥1998.8多孔连翼公路桥宝南金家村兴福庵桥2001.1宝尹泥河田潘家桥2002.1宝尹牛桩浜牛桩浜桥2002.1石拱桥宝南金家村金家桥2002.3水泥石拱桥宝南金家村新开河桥2002.3宝南钱家村外浜桥2003.1170地址桥名拆除时间备注宝南钱家村钱家桥2003.1宝南朱塔浜水泥桥2004.2宝南朱塔浜木头桥,
宝尹泥河港迎丰桥,宝尹泥河港迎丰桥,bridge,review,medium,1,1,2017,1995,2017,1995;2017,2,运河文旅更新,context_sentence,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,宝南东下田廿五基桥1995.10宝尹王家浜王家浜桥1996.1竹桥宝尹东南港馨欣桥1996.10宝尹泥河港迎丰桥1996.10宝尹泥河港梁家桥1996.10宝尹泥河港跃进1号桥1996.10宝尹泥河港跃进2号,5.10简支空心板梁1213.2迎春南路钱家桥1995.10简支空心板梁4239.6迎春南路7号桥1998.3简支空心板梁1335.3迎春南路8号桥1998.3简支空心板梁1635.5宝丰路9号桥1998.4简支空心板梁1312迎春南路金家桥2003.3简支空心板梁13.138.9宝带桥·澹台湖景区景观桥2017.12钢结构拱桥110318表5-41995—2017年宝带桥社区境域拆除旧桥、危桥统计表地址桥名拆除时间备注宝南东下田廿五基桥1995.10宝尹王家浜王家浜桥1996.1竹桥宝尹东南港馨欣桥1996.10宝尹泥河港迎丰桥1996.10宝尹泥河港梁家桥1996.10宝尹泥河港跃进1号桥1996.10宝尹泥河港跃进2号桥1996.10宝尹沿字港胜利桥1996.10宝尹西南港红星桥1996.10混凝土拱桥宝尹泥河田港朱家桥1996.10石拱桥宝带桥西侧公路桥1998.8多孔连翼公路桥宝南金家村兴福庵桥2001.1宝尹泥河田潘家桥2002.1宝尹牛桩浜牛桩浜桥2002.1石拱桥宝南金家村金家桥2002.3水泥石拱桥宝南金家村新开河桥2002.3宝南钱家村外浜桥2003.1170地址桥名拆除时间备注宝南钱家村钱家桥2003.1宝南朱塔浜水泥,
宝尹泥河田潘家桥,宝尹泥河田潘家桥,bridge,review,medium,1,1,2017,1995,2017,1995;2017,2,运河文旅更新,context_sentence,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,家桥1996.10石拱桥宝带桥西侧公路桥1998.8多孔连翼公路桥宝南金家村兴福庵桥2001.1宝尹泥河田潘家桥2002.1宝尹牛桩浜牛桩浜桥2002.1石拱桥宝南金家村金家桥2002.3水泥石拱桥宝南金家村,017.12钢结构拱桥110318表5-41995—2017年宝带桥社区境域拆除旧桥、危桥统计表地址桥名拆除时间备注宝南东下田廿五基桥1995.10宝尹王家浜王家浜桥1996.1竹桥宝尹东南港馨欣桥1996.10宝尹泥河港迎丰桥1996.10宝尹泥河港梁家桥1996.10宝尹泥河港跃进1号桥1996.10宝尹泥河港跃进2号桥1996.10宝尹沿字港胜利桥1996.10宝尹西南港红星桥1996.10混凝土拱桥宝尹泥河田港朱家桥1996.10石拱桥宝带桥西侧公路桥1998.8多孔连翼公路桥宝南金家村兴福庵桥2001.1宝尹泥河田潘家桥2002.1宝尹牛桩浜牛桩浜桥2002.1石拱桥宝南金家村金家桥2002.3水泥石拱桥宝南金家村新开河桥2002.3宝南钱家村外浜桥2003.1170地址桥名拆除时间备注宝南钱家村钱家桥2003.1宝南朱塔浜水泥桥2004.2宝南朱塔浜木头桥2004.2宝南下田村幸福桥2015.2宝南下田村塘角桥2016.2宝南西下田竹头桥2017.2宝南下田村兴隆桥2017.2三、供电供水供电旧时，境内当地居民夜间照明靠火油灯、蜡烛，操办婚丧之事则租用汽灯。,
宝尹西南港红星桥,宝尹西南港红星桥,bridge,review,medium,1,1,2017,1995,2017,1995;2017,2,运河文旅更新,context_sentence,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,尹泥河港跃进1号桥1996.10宝尹泥河港跃进2号桥1996.10宝尹沿字港胜利桥1996.10宝尹西南港红星桥1996.10混凝土拱桥宝尹泥河田港朱家桥1996.10石拱桥宝带桥西侧公路桥1998.8多孔连,3简支空心板梁1635.5宝丰路9号桥1998.4简支空心板梁1312迎春南路金家桥2003.3简支空心板梁13.138.9宝带桥·澹台湖景区景观桥2017.12钢结构拱桥110318表5-41995—2017年宝带桥社区境域拆除旧桥、危桥统计表地址桥名拆除时间备注宝南东下田廿五基桥1995.10宝尹王家浜王家浜桥1996.1竹桥宝尹东南港馨欣桥1996.10宝尹泥河港迎丰桥1996.10宝尹泥河港梁家桥1996.10宝尹泥河港跃进1号桥1996.10宝尹泥河港跃进2号桥1996.10宝尹沿字港胜利桥1996.10宝尹西南港红星桥1996.10混凝土拱桥宝尹泥河田港朱家桥1996.10石拱桥宝带桥西侧公路桥1998.8多孔连翼公路桥宝南金家村兴福庵桥2001.1宝尹泥河田潘家桥2002.1宝尹牛桩浜牛桩浜桥2002.1石拱桥宝南金家村金家桥2002.3水泥石拱桥宝南金家村新开河桥2002.3宝南钱家村外浜桥2003.1170地址桥名拆除时间备注宝南钱家村钱家桥2003.1宝南朱塔浜水泥桥2004.2宝南朱塔浜木头桥2004.2宝南下田村幸福桥2015.2宝南下田村塘角桥2016.2宝南西下田竹头桥2017.2宝南下田村兴隆桥2017.2三、,
澹台湖北运河,澹台湖北运河,waterway,review,medium,1,1,2017,1968,2017,1968;2017,2,运河文旅更新,context_sentence,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,桥、钱家桥、金家桥、8号不锈钢栏桥等桥梁；开拓疏通了钱家村河、黄家浜、兴隆河、金家村河、跃进河、澹台湖北运河、牛桩浜东港、金家河、金星内河、新华内河等河道，并对村庄进行旧房改造、动迁安置；居民生活小区实施,第五章城市化建设168表5-21968—2017年宝带桥社区境域开拓、疏通河道统计表开拓时间河道名称长度/米备注1968.1钱家村河5001968.1黄家浜2501968.1兴隆河4001972.1金家村河20001974.8内河2条12501974.8内河2条12501976.1跃进河12001989.9澹台湖北运河1000为保护宝带桥开拓1996.3牛桩浜东港5002002.1金家河300与宝尹村牛桩浜衔接桥梁境域为水乡，旧时跨越河湖的桥梁除宝带桥之外，多为小桥，且是简陋木桥、竹桥。,
牛桩浜东港,牛桩浜东港,waterway,review,medium,3,1,2017,1968,2017,1968;2017,2,运河文旅更新,context_sentence,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,家桥、8号不锈钢栏桥等桥梁；开拓疏通了钱家村河、黄家浜、兴隆河、金家村河、跃进河、澹台湖北运河、牛桩浜东港、金家河、金星内河、新华内河等河道，并对村庄进行旧房改造、动迁安置；居民生活小区实施环境、卫生、,第五章城市化建设168表5-21968—2017年宝带桥社区境域开拓、疏通河道统计表开拓时间河道名称长度/米备注1968.1钱家村河5001968.1黄家浜2501968.1兴隆河4001972.1金家村河20001974.8内河2条12501974.8内河2条12501976.1跃进河12001989.9澹台湖北运河1000为保护宝带桥开拓1996.3牛桩浜东港5002002.1金家河300与宝尹村牛桩浜衔接桥梁境域为水乡，旧时跨越河湖的桥梁除宝带桥之外，多为小桥，且是简陋木桥、竹桥。,
牛桩浜桥,牛桩浜桥,bridge,review,medium,1,1,2017,1995,2017,1995;2017,2,运河文旅更新,context_sentence,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,欣桥、迎丰桥、梁家桥、跃进1号桥、跃进2号桥、胜利桥、红星桥、朱家桥、公路桥、兴福庵桥、潘家桥、牛桩浜桥、金家桥、新开河桥、外浜桥、钱家桥、朱塔浜水泥桥、朱塔浜木头桥、幸福桥、塘角桥、下田竹头桥、兴隆,-41995—2017年宝带桥社区境域拆除旧桥、危桥统计表地址桥名拆除时间备注宝南东下田廿五基桥1995.10宝尹王家浜王家浜桥1996.1竹桥宝尹东南港馨欣桥1996.10宝尹泥河港迎丰桥1996.10宝尹泥河港梁家桥1996.10宝尹泥河港跃进1号桥1996.10宝尹泥河港跃进2号桥1996.10宝尹沿字港胜利桥1996.10宝尹西南港红星桥1996.10混凝土拱桥宝尹泥河田港朱家桥1996.10石拱桥宝带桥西侧公路桥1998.8多孔连翼公路桥宝南金家村兴福庵桥2001.1宝尹泥河田潘家桥2002.1宝尹牛桩浜牛桩浜桥2002.1石拱桥宝南金家村金家桥2002.3水泥石拱桥宝南金家村新开河桥2002.3宝南钱家村外浜桥2003.1170地址桥名拆除时间备注宝南钱家村钱家桥2003.1宝南朱塔浜水泥桥2004.2宝南朱塔浜木头桥2004.2宝南下田村幸福桥2015.2宝南下田村塘角桥2016.2宝南西下田竹头桥2017.2宝南下田村兴隆桥2017.2三、供电供水供电旧时，境内当地居民夜间照明靠火油灯、蜡烛，操办婚丧之事则租用汽灯。,
钱家村河,钱家村河,waterway,review,medium,4,1,2017,1968,2017,1968;2017,2,运河文旅更新,context_sentence,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,丰路；构筑了古塘河桥、下塔里桥、石湖东路公路桥、钱家桥、金家桥、8号不锈钢栏桥等桥梁；开拓疏通了钱家村河、黄家浜、兴隆河、金家村河、跃进河、澹台湖北运河、牛桩浜东港、金家河、金星内河、新华内河等河道，,第五章城市化建设168表5-21968—2017年宝带桥社区境域开拓、疏通河道统计表开拓时间河道名称长度/米备注1968.1钱家村河5001968.1黄家浜2501968.1兴隆河4001972.1金家村河20001974.8内河2条12501974.8内河2条12501976.1跃进河12001989.9澹台湖北运河1000为保护宝带桥开拓1996.3牛桩浜东港5002002.1金家河300与宝尹村牛桩浜衔接桥梁境域为水乡，旧时跨越河湖的桥梁除宝带桥之外，多为小桥，且是简陋木桥、竹桥。,
吴文化博物馆,吴文化博物馆,culture_facility,matched,high,1,1,2020,,,,0,运河文旅更新,manual_anchor,2020年6月28日吴中博物馆建成开馆，后改名吴文化博物馆,120.6484138,31.2536539,osm_wgs84_to_gcj02,fallback_coord,GCJ-02,OSM exact -> GCJ-02; 吴文化博物馆,核对高德底图博物馆点位,老兵戈洪福走访慰问。3月31日，占地8500平方米、建筑面积18652平方米的吴中博物馆（后改名吴文化博物馆）在宝带桥南堍动工建设。7月1日，宝尹花园车辆实行封闭式管理。是日，吴中区委书记唐晓东、副书记李,,
吴中博物馆,吴中博物馆,culture_facility,review,high,4,1,2020,,,,0,运河文旅更新,manual_anchor,2020年6月28日吴中博物馆建成开馆,120.6484138,31.2536539,osm_wgs84_to_gcj02,fallback_coord,GCJ-02,OSM fuzzy -> GCJ-02; 吴文化博物馆,与吴文化博物馆合并核对,象马建明、抗美援朝老兵戈洪福走访慰问。3月31日，占地8500平方米、建筑面积18652平方米的吴中博物馆（后改名吴文化博物馆）在宝带桥南堍动工建设。7月1日，宝尹花园车辆实行封闭式管理。是日，吴中区委,,
大运河国家文化公园,大运河国家文化公园,scenic_area,review,medium,3,1,2020,2005,2020,2005;2020,2,运河文旅更新,manual_anchor,2020年12月纳入大运河国家文化公园叙事,120.6518419,31.2561265,synthetic_centroid,derived_coord,GCJ-02,以宝带桥与澹台湖坐标均值作为景区临时中心点，需人工复核,在高德矢量底图逐项核对同名或近名标签,市委书记许昆林一行调研宝带桥·澹台湖景区、吴中博物馆等设施的情况。是月，宝带桥·澹台湖景区更名为大运河国家文化公园——宝带桥·澹台湖核心展示园。第一章建置地理宝带桥社区境域东依京杭大运河苏嘉段，南接吴,录自2005年6月古吴轩出版社《苏州邮缘》，作者：周治华80第三节宝带桥·澹台湖景区一、概貌宝带桥·澹台湖景区（2020年更名为大运河国家文化公园——宝带桥·澹台湖核心展示园）位于苏州吴中区核心地带，东至吴东路，北至京杭大运河，西至下田港，南抵石湖东路，规划总面积为105万平方米（含水面），已建成的一期项目总面积为44万平方米（含水面）。,
宝带桥·澹台湖核心展示园,宝带桥·澹台湖核心展示园,scenic_area,review,medium,3,1,2020,2005,2020,2005;2020,2,运河文旅更新,manual_anchor,2020年12月景区更名为核心展示园,120.6518419,31.2561265,synthetic_centroid,derived_coord,GCJ-02,以宝带桥与澹台湖坐标均值作为景区临时中心点，需人工复核,在高德矢量底图逐项核对同名或近名标签,宝带桥·澹台湖景区、吴中博物馆等设施的情况。是月，宝带桥·澹台湖景区更名为大运河国家文化公园——宝带桥·澹台湖核心展示园。第一章建置地理宝带桥社区境域东依京杭大运河苏嘉段，南接吴中区城南街道红庄社区，西连吴,录自2005年6月古吴轩出版社《苏州邮缘》，作者：周治华80第三节宝带桥·澹台湖景区一、概貌宝带桥·澹台湖景区（2020年更名为大运河国家文化公园——宝带桥·澹台湖核心展示园）位于苏州吴中区核心地带，东至吴东路，北至京杭大运河，西至下田港，南抵石湖东路，规划总面积为105万平方米（含水面），已建成的一期项目总面积为44万平方米（含水面）。,
下田村南港河,下田村南港河,waterway,review,medium,1,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,园居民生活区奠基动工。一、王家浜（村）王家浜位于境域东南，东为尤字港，南临南浜，西为泥和田，北连下田村南港河（又名马桶河）。1950年3月，王家浜隶属吴县车坊区宝带乡；4月15日，隶属吴县枫桥区尹西乡。1,,
东湖,东湖,water,review,medium,3,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,水利局核准。是月20日，苏州市人民政府同意设立并批复成立吴中区城南街道办事处，下辖宝带桥、红庄、东湖、南石湖、龙南、新江、碧波、白云街、南港、吴中商城、盛丰苑、商贸城、桂苑等13个社区（村）居委会,,
太太庙,太太庙,religious_site,review,medium,3,1,,,,,0,无明确时间,,,,,,missing,,,在高德矢量底图逐项核对同名或近名标签,场所，现在里面竖立着一块《重修宝带桥记碑》。宝带桥的北面是一块空地，村民在那里造了一座澹台子祠暨太太庙，供奉澹台灭明、太太等。澹台灭明就是孔子的学生，宝带桥就建在澹台湖上，供奉澹台灭明顺理成章。录自,,
